-0.308914304056961,-0.461492224504757,-0.170204666152656,0.0721718827221813,-0.15060195787191,-0.0973844205811781,-0.180881970457079,-0.0348575217022919,-0.368139412925254
-0.307978617099499,-0.459655196567846,-0.168519877501514,0.0764354527605872,-0.148195107857792,-0.0939719449347164,-0.17454986587327,-0.0308242281315435,-0.367474095011687
-0.292878565587112,-0.460340429875117,-0.17450977362713,0.0778137357054749,-0.148880903726773,-0.0975916528450354,-0.175057558244222,-0.0308087388924256,-0.366989587223649
-0.304468213357966,-0.468487485350205,-0.167281079822684,0.0712286802222154,-0.145518614860707,-0.0953895120510507,-0.178214646877521,-0.0322836996240092,-0.36763945911575
-0.314786820000863,-0.464204904396988,-0.167639927973298,0.0702922595617542,-0.146755440657308,-0.100783785767735,-0.17344395296024,-0.0250409104872605,-0.362061977242867
-0.293634416345933,-0.459188398715522,-0.161131848428962,0.0799725735431077,-0.148829731763275,-0.0956957567589471,-0.177851955871126,-0.0300443549727246,-0.368279514033878
-0.302575896361775,-0.460756132338279,-0.165513199810111,0.0775918290602292,-0.15055876235606,-0.101990715485773,-0.178926010503707,-0.0303942765740011,-0.367697362367563
-0.308636435800603,-0.462495839214954,-0.171196769283742,0.0681623494381998,-0.146901742134872,-0.0969430667285414,-0.177330766127981,-0.0297342127947668,-0.366165095018104
-0.30993877582473,-0.464056548388825,-0.170683687268887,0.079921203526011,-0.145276519284861,-0.0955409676056194,-0.18094601575207,-0.034506904046968,-0.368635057275218
-0.325872838328168,-0.458059793959209,-0.168336390998296,0.0784525290672225,-0.146383461429981,-0.0917705482804232,-0.175211926144643,-0.0338065508930003,-0.367087145956253
-0.284419562852761,-0.471253789306537,-0.193014264776325,0.0858941407747424,-0.152336388563042,-0.0927652290267291,-0.178009181821204,-0.0403102106526182,-0.369529723957411
-0.301903685371675,-0.467381808899634,-0.186726370120714,0.0663770754932341,-0.150763674205299,-0.0946710534230954,-0.177094058549962,-0.0282978668468744,-0.360011493721151
-0.322306581335482,-0.476811305968153,-0.174601238886645,0.073438183216387,-0.152634572117843,-0.0968526416666721,-0.176121173509935,-0.0440621880417108,-0.373932303273938
-0.288956566936627,-0.470088250843231,-0.182196026452776,0.0790085547269954,-0.145233989752649,-0.0939220516780044,-0.188762061785542,-0.0458848696285906,-0.372935846820385
-0.292400513238506,-0.473537791095861,-0.19055971697567,0.0887067701134239,-0.148605909794446,-0.099594658424912,-0.180658674973816,-0.0256382625107552,-0.363684163306937
-0.292676239195997,-0.470552428861977,-0.186912066815753,0.0709933283593259,-0.143546667116571,-0.0925754968005944,-0.181451655197441,-0.0284117706514965,-0.367794514220089
-0.287540246803126,-0.474029286816014,-0.187780554338145,0.0748226071707848,-0.149127274774869,-0.0970968051948211,-0.182128692643951,-0.0303434428328356,-0.371719834326911
-0.285159544699676,-0.470121824008408,-0.17970986802037,0.0682419977559118,-0.146606127287249,-0.0967609992017498,-0.186481494427275,-0.0320219436369004,-0.367351371549823
-0.298130309773747,-0.465200746624993,-0.180273720182401,0.0628507371920652,-0.14128919406346,-0.0897256684300659,-0.182506194639442,-0.0322503425272089,-0.362801734333542
-0.303671019352469,-0.466494841502352,-0.180942732609608,0.0628528305142005,-0.14943858518271,-0.0923371005082926,-0.184853585166227,-0.0457759007225758,-0.374036372631362
-0.287860615664678,-0.465513115173602,-0.182267111309992,0.0710161950091502,-0.136990768044717,-0.0847725649510733,-0.179683541717778,-0.0366085302191526,-0.359511012428481
-0.304830939255269,-0.464944674232857,-0.175452572337478,0.0655770882012926,-0.142503307347714,-0.0903471167306247,-0.173221025901132,-0.0391245433485663,-0.359728740452296
-0.308369577011922,-0.463584876846801,-0.173438892806571,0.0727405827657014,-0.143952892760777,-0.0905282523830377,-0.177897778074036,-0.0398227408424481,-0.36027711545268
-0.306518157828851,-0.467622411396272,-0.174365203176397,0.0683623180204138,-0.142781609987287,-0.0924131769620465,-0.175948531676536,-0.0387691936755491,-0.360784094836222
-0.304806418985604,-0.463630576425783,-0.172056868809548,0.0693069408677267,-0.137847196166908,-0.0895579443269885,-0.180970086227252,-0.0409022614718779,-0.361485131790638
-0.296546379005335,-0.463350526994465,-0.180874541582707,0.069775070367226,-0.137644899920131,-0.0823158713972842,-0.179493330536289,-0.0446954940619963,-0.36497957346609
-0.318320287884727,-0.4696248794315,-0.168778044038091,0.0710203581462801,-0.141484825761421,-0.0927838231609383,-0.181135585979614,-0.0402642295965671,-0.361310109673656
-0.303205405336192,-0.462346778718862,-0.167782851223685,0.0681382379296458,-0.142397204187139,-0.0950572352010998,-0.17952749021981,-0.0340453044914422,-0.359350556805905
-0.297221982778128,-0.458414434355686,-0.172449295254343,0.0648449969214725,-0.147110354629159,-0.0961333807849756,-0.178812011207388,-0.0336614966410417,-0.360841555582945
-0.292799112643657,-0.465570084016178,-0.169490855100435,0.0689628645041721,-0.148491923822736,-0.0983937679059845,-0.178997836624906,-0.0360839021238252,-0.364083153686305
-0.309338635929907,-0.478932204257047,-0.187737098831143,0.0743655093453778,-0.150194150348751,-0.0971950365043568,-0.17096864311378,-0.0278228654770904,-0.370128186222749
-0.300137177095298,-0.47506682772906,-0.187246983478792,0.0694927285039212,-0.148332196898488,-0.0957852266368226,-0.169043298796225,-0.0382159564226911,-0.37632002076806
-0.313237540810893,-0.478284105443514,-0.188117184290244,0.07395107032116,-0.148794320469347,-0.0980659064029253,-0.171543891636565,-0.0267480840611774,-0.372330876708269
-0.291013298538254,-0.477937982500625,-0.182491633763766,0.0797864661516785,-0.141310861451331,-0.0904432074483869,-0.174338490342963,-0.0375817677375989,-0.369867080195932
-0.286893584533807,-0.482761801488252,-0.189397532818226,0.086700368766009,-0.139100739240611,-0.0925292230902245,-0.177050635044237,-0.0339472430991315,-0.372900999507436
-0.269222443472221,-0.475477583089576,-0.196407266225729,0.0807464122636437,-0.132614375249973,-0.0915584726330095,-0.174718156101756,-0.0358696932235105,-0.368476377525947
-0.30486834911248,-0.474350653261474,-0.193437081884231,0.0804433562048868,-0.141163801324578,-0.0920699677066605,-0.169331802246294,-0.0350202691049686,-0.36525696083272
-0.292547801254023,-0.476433760416014,-0.196397385410005,0.0770061073618944,-0.141740136942703,-0.0942239707754132,-0.17215744650753,-0.0290769987034482,-0.367326535810582
-0.283619211272028,-0.474503942870476,-0.192844281494572,0.0756907863085374,-0.13965515674656,-0.087394257188416,-0.175403082331818,-0.0362697622507855,-0.374063902332994
-0.28337270295611,-0.479080576119833,-0.197854487482202,0.0759984033744093,-0.134808596872792,-0.086383609868786,-0.170764122337192,-0.0337895885966345,-0.372815577748791
-0.365689350233734,-0.477110210257767,-0.17056013678124,0.068550359483665,-0.146981502438879,-0.0957726338260867,-0.178912401682834,-0.0483387455246234,-0.360501733566918
-0.309274521616066,-0.47113322157312,-0.177237876737454,0.0799123666087192,-0.145854539293165,-0.0936111155537291,-0.191788478009235,-0.0393554990450327,-0.360493817060609
-0.323852841052974,-0.474155564347481,-0.174654238667074,0.0738129565075924,-0.148561463518905,-0.0953420047638146,-0.19017495012836,-0.0380119699463132,-0.363542657745359
-0.333798366551318,-0.471074883121614,-0.171637690064487,0.0848329789709768,-0.14201329763724,-0.0910891701415985,-0.18315334055919,-0.0387046073896998,-0.359064206985894
